,cyclone_name,cyclone_id,sar_time,file,match_type,analysis_center_quality_flag,analysis_vmax,analysis_rmax,vmax,sar_aeqd_path,sargeo_path,nan_ratio_within_100km,split
376,CALVIN,ep032023,2023-07-17 15:28:25,rcm1-sclna-owi-cm-20230717t152825-20230717t152942-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,3.3,22.001672739919705,9000.0,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep032023/rcm1-sclna-owi-cm-20230717t152825-20230717t152942-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep032023/IRWIN/rcm1-sclna-owi-cm-20230717t152825-20230717t152942-00003-______ll_gd_GEO-IRWIN.nc,0.5186743148502231,nan
377,MOLAVE,wp212020,2020-10-27 10:39:02,s1a-ew-owi-cm-20201027t103902-20201027t104036-000003-04147D_ll_gd_GEO-IRWIN.nc,exact_contains,1.4,46.90132222222222,39000.0,53,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp212020/s1a-ew-owi-cm-20201027t103902-20201027t104036-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp212020/IRWIN/s1a-ew-owi-cm-20201027t103902-20201027t104036-000003-04147D_ll_gd_GEO-IRWIN.nc,0.0,train
378,MOLAVE,wp212020,2020-10-26 22:11:02,s1a-ew-owi-cm-20201026t221102-20201026t221307-000003-041438_ll_gd_GEO-IRWIN.nc,exact_contains,0.7,44.85128888888889,35000.0,50,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp212020/s1a-ew-owi-cm-20201026t221102-20201026t221307-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp212020/IRWIN/s1a-ew-owi-cm-20201026t221102-20201026t221307-000003-041438_ll_gd_GEO-IRWIN.nc,0.0,train
379,GABRIELLE,sh122023,2023-02-13 17:27:57,s1a-iw-owi-cm-20230213t172916-20230213t173031-000003-05AA87_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,1.8,28.08115625,141000.0,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh122023/s1a-iw-owi-cm-20230213t172757-20230213t173056-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh122023/IRWIN/s1a-iw-owi-cm-20230213t172916-20230213t173031-000003-05AA87_ll_gd_GEO-IRWIN.nc,0.2591459528362014,train
380,GABRIELLE,sh122023,2023-02-11 07:38:35,rcm2-sclnd-owi-cm-20230211t073835-20230211t073951-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,39.30187037036784,203000.0,30,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh122023/rcm2-sclnd-owi-cm-20230211t073835-20230211t073951-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh122023/IRWIN/rcm2-sclnd-owi-cm-20230211t073835-20230211t073951-00003-______ll_gd_GEO-IRWIN.nc,0.0736775015933715,nan
381,GABRIELLE,sh122023,2023-02-10 08:03:28,rcm1-sclnd-owi-cm-20230210t080328-20230210t080508-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.5,,,44,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh122023/rcm1-sclnd-owi-cm-20230210t080328-20230210t080508-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh122023/IRWIN/rcm1-sclnd-owi-cm-20230210t080328-20230210t080508-00003-______ll_gd_GEO-IRWIN.nc,0.5051625239005736,nan
382,LESLIE,al132024,2024-10-08 08:38:34,rcm3-sclnd-owi-cm-20241008t083834-20241008t083950-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.9,23.253153949769302,3000.0,31,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclnd-owi-cm-20241008t083834-20241008t083950-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclnd-owi-cm-20241008t083834-20241008t083950-00003-______ll_gd_GEO-IRWIN.nc,0.4884639898024219,train
383,LESLIE,al132024,2024-10-10 09:25:08,rcm2-sclna-owi-cm-20241010t092508-20241010t092623-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.25,39.42905555555548,24000.0,45,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm2-sclna-owi-cm-20241010t092508-20241010t092623-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm2-sclna-owi-cm-20241010t092508-20241010t092623-00003-______ll_gd_GEO-IRWIN.nc,0.4512428298279158,train
384,LESLIE,al132024,2024-10-09 21:32:59,rcm2-sclnd-owi-cm-20241009t213259-20241009t213417-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,45.3954740740733,18000.0,44,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm2-sclnd-owi-cm-20241009t213259-20241009t213417-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm2-sclnd-owi-cm-20241009t213259-20241009t213417-00003-______ll_gd_GEO-IRWIN.nc,0.3681325685149777,test
385,LESLIE,al132024,2024-10-03 08:00:18,rcm3-sclna-owi-cm-20241003t080018-20241003t080135-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.6,26.399252326288963,38000.0,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241003t080018-20241003t080135-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241003t080018-20241003t080135-00003-______ll_gd_GEO-IRWIN.nc,0.5070745697896749,nan
386,LESLIE,al132024,2024-10-05 20:26:06,rcm3-sclna-owi-cm-20241005t202606-20241005t202722-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.25,33.1928296294622,23000.0,36,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241005t202606-20241005t202722-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241005t202606-20241005t202722-00003-______ll_gd_GEO-IRWIN.nc,0.3292543021032504,test
387,LESLIE,al132024,2024-10-06 20:34:45,rcm3-sclna-owi-cm-20241006t203445-20241006t203559-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.95,43.34174814814816,19000.0,41,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241006t203445-20241006t203559-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241006t203445-20241006t203559-00003-______ll_gd_GEO-IRWIN.nc,0.3601019757807521,val
388,LESLIE,al132024,2024-10-06 08:24:01,rcm3-sclna-owi-cm-20241006t082401-20241006t082517-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,45.1448,14000.0,38,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241006t082401-20241006t082517-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241006t082401-20241006t082517-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
389,LESLIE,al132024,2024-10-12 09:07:17,rcm3-sclna-owi-cm-20241012t090717-20241012t090832-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,30.89299242563455,22000.0,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241012t090717-20241012t090832-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241012t090717-20241012t090832-00003-______ll_gd_GEO-IRWIN.nc,0.0,test
390,LESLIE,al132024,2024-10-11 21:18:45,rcm3-sclnb-owi-cm-20241011t211845-20241011t212001-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.7,25.313327372179234,80000.0,23,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclnb-owi-cm-20241011t211845-20241011t212001-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclnb-owi-cm-20241011t211845-20241011t212001-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
391,LESLIE,al132024,2024-10-02 20:01:37,rcm3-sclna-owi-cm-20241002t200137-20241002t200253-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,,,16,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241002t200137-20241002t200253-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241002t200137-20241002t200253-00003-______ll_gd_GEO-IRWIN.nc,0.1788400254939451,nan
392,LESLIE,al132024,2024-10-08 21:24:17,rcm2-sclnd-owi-cm-20241008t212417-20241008t212532-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,39.93789629582114,37000.0,35,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm2-sclnd-owi-cm-20241008t212417-20241008t212532-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm2-sclnd-owi-cm-20241008t212417-20241008t212532-00003-______ll_gd_GEO-IRWIN.nc,0.3077119184193754,train
393,LESLIE,al132024,2024-10-05 08:16:22,rcm3-sclna-owi-cm-20241005t081622-20241005t081738-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.7,41.935503703703695,21000.0,36,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241005t081622-20241005t081738-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241005t081622-20241005t081738-00003-______ll_gd_GEO-IRWIN.nc,0.2168260038240917,train
394,LESLIE,al132024,2024-10-10 09:07:18,s1a-ew-owi-cm-20241010t090718-20241010t090821-000003-06DAC3_ll_gd_GEO-IRWIN.nc,exact_contains,2.8,36.36585925925926,28000.0,45,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/s1a-ew-owi-cm-20241010t090718-20241010t090821-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/s1a-ew-owi-cm-20241010t090718-20241010t090821-000003-06DAC3_ll_gd_GEO-IRWIN.nc,0.850095602294455,nan
395,LESLIE,al132024,2024-10-04 20:17:58,rcm3-sclna-owi-cm-20241004t201758-20241004t201914-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,44.939029629629616,18000.0,32,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclna-owi-cm-20241004t201758-20241004t201914-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclna-owi-cm-20241004t201758-20241004t201914-00003-______ll_gd_GEO-IRWIN.nc,0.2182281708094327,train
396,LESLIE,al132024,2024-10-07 08:31:25,rcm3-sclnb-owi-cm-20241007t083125-20241007t083241-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,42.23926666666663,21000.0,40,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al132024/rcm3-sclnb-owi-cm-20241007t083125-20241007t083241-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al132024/IRWIN/rcm3-sclnb-owi-cm-20241007t083125-20241007t083241-00003-______ll_gd_GEO-IRWIN.nc,0.0,test
397,PITA,sh082025,2025-01-12 05:08:10,rcm2-sclnc-owi-cm-20250112t050810-20250112t050847-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,1.0,,,16,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh082025/rcm2-sclnc-owi-cm-20250112t050810-20250112t050847-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh082025/IRWIN/rcm2-sclnc-owi-cm-20250112t050810-20250112t050847-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.5315487571701721,nan
398,io042023,io042023,2023-07-31 23:48:15,s1a-iw-owi-cm-20230731t234815-20230731t234931-000003-05F92A_ll_gd_GEO-IRWIN.nc,exact_contains,1.8,19.258974074074075,52000.0,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/io042023/s1a-iw-owi-cm-20230731t234815-20230731t234931-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/io042023/IRWIN/s1a-iw-owi-cm-20230731t234815-20230731t234931-000003-05F92A_ll_gd_GEO-IRWIN.nc,0.4011472275334608,train
399,OTIS,ep182023,2023-10-24 00:47:08,s1a-iw-owi-cm-20231024t004708-20231024t004802-000003-0622AE_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.55,21.908459259259267,46000.0,26,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep182023/s1a-iw-owi-cm-20231024t004708-20231024t004852-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep182023/IRWIN/s1a-iw-owi-cm-20231024t004708-20231024t004802-000003-0622AE_ll_gd_GEO-IRWIN.nc,0.2799235181644359,train
400,OTIS,ep182023,2023-10-25 00:51:45,rcm1-sc50mc-owi-cm-20231025t005145-20231025t005302-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.7,59.75215925925926,15000.0,66,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep182023/rcm1-sc50mc-owi-cm-20231025t005145-20231025t005302-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep182023/IRWIN/rcm1-sc50mc-owi-cm-20231025t005145-20231025t005302-00003-______ll_gd_GEO-IRWIN.nc,0.0506054811982154,train
401,sh052024,sh052025,2024-12-27 12:08:44,rcm3-sclnd-owi-cm-20241227t120844-20241227t121000-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,1.0,15.388595052971224,285000.0,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052025/rcm3-sclnd-owi-cm-20241227t120844-20241227t121000-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052025/IRWIN/rcm3-sclnd-owi-cm-20241227t120844-20241227t121000-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0444869343530911,nan
402,sh052024,sh052025,2024-12-27 23:15:22,rcm2-sclna-owi-cm-20241227t231522-20241227t231636-00003-xxxxx_ll_gd_GEO-IRWIN.nc,exact_contains,2.4,21.520187467797324,193000.0,16,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh052025/rcm2-sclna-owi-cm-20241227t231522-20241227t231636-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh052025/IRWIN/rcm2-sclna-owi-cm-20241227t231522-20241227t231636-00003-xxxxx_ll_gd_GEO-IRWIN.nc,0.0,nan
403,HAIKUI,wp102023,2023-08-30 08:56:29,rcm2-sc50ma-owi-cm-20230830t085629-20230830t085747-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.3,17.34653487636294,86000.0,24,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp102023/rcm2-sc50ma-owi-cm-20230830t085629-20230830t085747-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp102023/IRWIN/rcm2-sc50ma-owi-cm-20230830t085629-20230830t085747-00003-______ll_gd_GEO-IRWIN.nc,0.2921606118546845,train
404,HAIKUI,wp102023,2023-08-30 20:49:33,rcm2-sclnd-owi-cm-20230830t204933-20230830t205050-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.1,29.492122810680108,76000.0,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/wp102023/rcm2-sclnd-owi-cm-20230830t204933-20230830t205050-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/wp102023/IRWIN/rcm2-sclnd-owi-cm-20230830t204933-20230830t205050-00003-______ll_gd_GEO-IRWIN.nc,0.1488846398980242,train
405,LOLA,sh012024,2023-10-24 07:02:11,rcm1-sc50ma-owi-cm-20231024t070211-20231024t070327-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.9,60.846459259259255,21000.0,61,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh012024/rcm1-sc50ma-owi-cm-20231024t070211-20231024t070327-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh012024/IRWIN/rcm1-sc50ma-owi-cm-20231024t070211-20231024t070327-00003-______ll_gd_GEO-IRWIN.nc,0.3309114085404716,train
406,LOLA,sh012024,2023-10-24 07:13:01,s1a-iw-owi-cm-20231024t071330-20231024t071535-000003-0622CF_ll_gd_GEO-IRWIN.nc,fuzzy_sat_time,0.9,57.86903703703704,21000.0,61,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh012024/s1a-iw-owi-cm-20231024t071301-20231024t071535-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh012024/IRWIN/s1a-iw-owi-cm-20231024t071330-20231024t071535-000003-0622CF_ll_gd_GEO-IRWIN.nc,0.0766093052899936,train
407,LOLA,sh012024,2023-10-25 18:19:23,rcm3-sclnd-owi-cm-20231025t181923-20231025t182038-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,15.145141164646754,359000.0,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh012024/rcm3-sclnd-owi-cm-20231025t181923-20231025t182038-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh012024/IRWIN/rcm3-sclnd-owi-cm-20231025t181923-20231025t182038-00003-______ll_gd_GEO-IRWIN.nc,0.0359464627151051,nan
408,LOLA,sh012024,2023-10-25 07:09:47,rcm1-sc50ma-owi-cm-20231025t070947-20231025t071104-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.5,22.3573828307599,138000.0,28,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/sh012024/rcm1-sc50ma-owi-cm-20231025t070947-20231025t071104-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/sh012024/IRWIN/rcm1-sc50ma-owi-cm-20231025t070947-20231025t071104-00003-______ll_gd_GEO-IRWIN.nc,0.3988527724665392,train
409,JOVA,ep112023,2023-09-09 14:07:08,rcm2-sc50mc-owi-cm-20230909t140708-20230909t140823-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.3,25.37484782017604,59000.0,27,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm2-sc50mc-owi-cm-20230909t140708-20230909t140823-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm2-sc50mc-owi-cm-20230909t140708-20230909t140823-00003-______ll_gd_GEO-IRWIN.nc,0.4959847036328872,train
410,JOVA,ep112023,2023-09-10 02:23:04,rcm2-sc50ma-owi-cm-20230910t022304-20230910t022420-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,21.01788787123282,72000.0,22,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm2-sc50ma-owi-cm-20230910t022304-20230910t022420-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm2-sc50ma-owi-cm-20230910t022304-20230910t022420-00003-______ll_gd_GEO-IRWIN.nc,0.0282982791586998,test
411,JOVA,ep112023,2023-09-08 13:59:58,rcm2-sc50ma-owi-cm-20230908t135958-20230908t140114-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.3,32.34562959580726,66000.0,42,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm2-sc50ma-owi-cm-20230908t135958-20230908t140114-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm2-sc50ma-owi-cm-20230908t135958-20230908t140114-00003-______ll_gd_GEO-IRWIN.nc,0.0224346717654557,train
412,JOVA,ep112023,2023-09-08 02:05:04,rcm2-sc50mc-owi-cm-20230908t020504-20230908t020620-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,47.32539259259262,10000.0,57,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm2-sc50mc-owi-cm-20230908t020504-20230908t020620-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm2-sc50mc-owi-cm-20230908t020504-20230908t020620-00003-______ll_gd_GEO-IRWIN.nc,0.0,test
413,JOVA,ep112023,2023-09-09 02:14:07,rcm2-sc50ma-owi-cm-20230909t021407-20230909t021511-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,27.815621227316736,82000.0,34,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm2-sc50ma-owi-cm-20230909t021407-20230909t021511-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm2-sc50ma-owi-cm-20230909t021407-20230909t021511-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
414,JOVA,ep112023,2023-09-06 13:12:57,rcm3-sc50ma-owi-cm-20230906t131257-20230906t131414-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,39.42875925888122,19000.0,49,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/ep112023/rcm3-sc50ma-owi-cm-20230906t131257-20230906t131414-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/ep112023/IRWIN/rcm3-sc50ma-owi-cm-20230906t131257-20230906t131414-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
415,IDA,al092021,2021-09-02 10:40:27,s1b-iw-owi-cm-20210902t104027-20210902t104142-000003-036731_ll_gd_GEO-IRWIN.nc,exact_contains,4.95,23.372,205000.0,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al092021/s1b-iw-owi-cm-20210902t104027-20210902t104142-000003-_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al092021/IRWIN/s1b-iw-owi-cm-20210902t104027-20210902t104142-000003-036731_ll_gd_GEO-IRWIN.nc,0.5612492033142129,nan
416,ODETTE,al152021,2021-09-22 20:26:06,rcm2-sc50ma-owi-cm-20210922t202606-20210922t202926-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,0.0,21.593121165248267,89000.0,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152021/rcm2-sc50ma-owi-cm-20210922t202606-20210922t202926-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152021/IRWIN/rcm2-sc50ma-owi-cm-20210922t202606-20210922t202926-00003-______ll_gd_GEO-IRWIN.nc,0.1782026768642447,train
417,ODETTE,al152021,2021-09-18 10:40:52,rcm2-sc50ma-owi-cm-20210918t104052-20210918t104157-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.3,20.97133400630049,173000.0,21,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152021/rcm2-sc50ma-owi-cm-20210918t104052-20210918t104157-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152021/IRWIN/rcm2-sc50ma-owi-cm-20210918t104052-20210918t104157-00003-______ll_gd_GEO-IRWIN.nc,0.6665391969407266,nan
418,ODETTE,al152021,2021-09-23 20:34:05,rcm2-sc50mb-owi-cm-20210923t203405-20210923t203745-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,1.0,17.869352223771187,120000.0,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al152021/rcm2-sc50mb-owi-cm-20210923t203405-20210923t203745-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al152021/IRWIN/rcm2-sc50mb-owi-cm-20210923t203405-20210923t203745-00003-______ll_gd_GEO-IRWIN.nc,0.1144678138942001,train
419,GORDON,al072024,2024-09-13 20:44:26,rcm3-sclnb-owi-cm-20240913t204426-20240913t204542-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.4,17.57665640803744,201000.0,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al072024/rcm3-sclnb-owi-cm-20240913t204426-20240913t204542-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al072024/IRWIN/rcm3-sclnb-owi-cm-20240913t204426-20240913t204542-00003-______ll_gd_GEO-IRWIN.nc,0.0,nan
420,GORDON,al072024,2024-09-14 20:52:30,rcm3-sclna-owi-cm-20240914t205230-20240914t205345-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.7,16.743985408281628,200000.0,19,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al072024/rcm3-sclna-owi-cm-20240914t205230-20240914t205345-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al072024/IRWIN/rcm3-sclna-owi-cm-20240914t205230-20240914t205345-00003-______ll_gd_GEO-IRWIN.nc,0.0,nan
421,GORDON,al072024,2024-09-15 08:46:13,rcm3-sclnd-owi-cm-20240915t084613-20240915t084728-00003-______ll_gd_GEO-IRWIN.nc,exact_contains,2.4,14.638950915265893,145000.0,18,/scale/user/mtannaou/alternance/donnees_sar_aeqd_09_janvier/al072024/rcm3-sclnd-owi-cm-20240915t084613-20240915t084728-00003_aeqd.nc,/scale/project/ifremer-isi-jumeaunumerique/SARGEO/prototype/v00r00/cyclobs/al072024/IRWIN/rcm3-sclnd-owi-cm-20240915t084613-20240915t084728-00003-______ll_gd_GEO-IRWIN.nc,0.0,train
