cyclone,canal,fichier,sar_path,lat_centre,lon_centre,eye_center_lat,eye_center_lon,d_lat,d_lon,distance_km,distance_km_normalized,sar_acquisition_time,sar_xy,sar_inter
wp032020,IRWIN,s1a-iw-owi-cm-20200803t100117-20200803t100257-000003-03E924_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2020/216/S1A_IW_GRDH_1SDV_20200803T100048_20200803T100257_033741_03E924_2AB7X5C55X63CDX98C7XC23F/s1a-iw-owi-cm-20200803t100048-20200803t100257-000003-03E924.nc,26.61072540283203,121.9275360107422,26.539978678561834,121.88164305543441,-0.07074672427019735,-0.04589295530779225,9.36044140593214,0.015727070360302724,"2020-08-03T10:01:17,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp032020/s1a-iw-owi-cm-20200803t100048-20200803t100257-000003-03E924_aeqd.nc,s1a-iw-owi-cm-20200803t100048-20200803t100257-000003-03E924.nc
al242020,IRWIN,s1a-iw-owi-cm-20200918t183534-20200918t183649-000003-0400C8_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2020/262/S1A_IW_GRDH_1SDV_20200918T183354_20200918T183649_034417_0400C8_0A9EX230EX58BAX741EX75CDX87BBXC600/s1a-iw-owi-cm-20200918t183354-20200918t183649-000003-0400C8.nc,39.99131774902344,351.0816345214844,39.99976729480743,350.98129060577037,0.008449545783989265,-0.10034391571400647,11.17759321284673,0.018780182183062016,"2020-09-18T18:35:34,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al242020/s1a-iw-owi-cm-20200918t183354-20200918t183649-000003-0400C8_aeqd.nc,s1a-iw-owi-cm-20200918t183354-20200918t183649-000003-0400C8.nc
al242020,IRWIN,s1b-iw-owi-cm-20200918t064235-20200918t064340-000003-02C7F6_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2020/262/S1B_IW_GRDH_1SDV_20200918T064145_20200918T064340_023426_02C7F6_12FCX15A8X3166X392FXA3D1XB5BAXCC17XCF7F/s1b-iw-owi-cm-20200918t064145-20200918t064340-000003-02C7F6.nc,38.019081115722656,348.728515625,38.84533938543688,348.97240523304214,0.8262582697142236,0.24388960804213866,95.62666873415877,0.16066842174241572,"2020-09-18T06:42:35,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al242020/s1b-iw-owi-cm-20200918t064145-20200918t064340-000003-02C7F6_aeqd.nc,s1b-iw-owi-cm-20200918t064145-20200918t064340-000003-02C7F6.nc
al042024,IRWIN,rcm3-sclna-owi-cm-20240804t232735-20240804t232827-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/217/RCM3_OK3191839_PK3194549_1_SCLNA_20240804_232737_VV_VH_GRD/rcm3-sclna-owi-cm-20240804t232735-20240804t232827-00003-xxxxx.nc,28.23491668701172,275.887451171875,28.23491668701172,275.887451171875,0.0,0.0,0.0,0.0,"2024-08-04T23:27:35,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm3-sclna-owi-cm-20240804t232735-20240804t232827-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20240804t232735-20240804t232827-00003-xxxxx.nc
al042024,IRWIN,rcm2-sclnd-owi-cm-20240803t235031-20240803t235142-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/216/RCM2_OK3189581_PK3192798_1_SCLND_20240803_235032_VV_VH_GRD/rcm2-sclnd-owi-cm-20240803t235031-20240803t235142-00003-xxxxx.nc,23.88761711120605,276.80731201171875,23.589976103043256,276.3343483356238,-0.2976410081627954,-0.4729636760949347,62.029518193517895,0.10421972156429377,"2024-08-03T23:50:31,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm2-sclnd-owi-cm-20240803t235031-20240803t235142-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20240803t235031-20240803t235142-00003-xxxxx.nc
al042024,IRWIN,rcm3-sclna-owi-cm-20240805t233611-20240805t233700-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/218/RCM3_OK3193474_PK3197093_1_SCLNA_20240805_233611_VV_VH_GRD/rcm3-sclna-owi-cm-20240805t233611-20240805t233700-00003-xxxxx.nc,30.780467987060547,277.6722106933594,30.780467987060547,277.6722106933594,0.0,0.0,0.0,0.0,"2024-08-05T23:36:11,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm3-sclna-owi-cm-20240805t233611-20240805t233700-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20240805t233611-20240805t233700-00003-xxxxx.nc
al042024,IRWIN,rcm1-sclnd-owi-cm-20240807t105924-20240807t110034-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/220/RCM1_OK3196816_PK3199663_1_SCLND_20240807_105923_VV_VH_GRD/rcm1-sclnd-owi-cm-20240807t105924-20240807t110034-00003-xxxxx.nc,32.11824035644531,280.6496887207031,32.19223337447952,281.357614767895,0.07399301803420855,0.7079260471918474,79.00785186286348,0.132746095122839,"2024-08-07T10:59:24,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm1-sclnd-owi-cm-20240807t105924-20240807t110034-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240807t105924-20240807t110034-00003-xxxxx.nc
al042024,IRWIN,rcm1-sclnd-owi-cm-20240808t110703-20240808t110804-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/221/RCM1_OK3198341_PK3201093_1_SCLND_20240808_110703_VV_VH_GRD/rcm1-sclnd-owi-cm-20240808t110703-20240808t110804-00003-xxxxx.nc,33.59529113769531,280.05517578125,32.73506888888869,279.7337392753454,-0.8602222488066218,-0.3214365059046145,101.93304389686479,0.17126416200734465,"2024-08-08T11:07:03,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm1-sclnd-owi-cm-20240808t110703-20240808t110804-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240808t110703-20240808t110804-00003-xxxxx.nc
al042024,IRWIN,rcm1-sclna-owi-cm-20240806t231239-20240806t231325-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2024/219/RCM1_OK3195115_PK3199000_1_SCLNA_20240806_231241_VV_VH_GRD/rcm1-sclna-owi-cm-20240806t231239-20240806t231325-00003-xxxxx.nc,31.923696517944336,279.5011291503906,31.976985122460317,279.6695197304563,0.05328860451598061,0.16839058006564755,19.60495776788234,0.032939531038658834,"2024-08-06T23:12:39,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm1-sclna-owi-cm-20240806t231239-20240806t231325-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20240806t231239-20240806t231325-00003-xxxxx.nc
al042024,IRWIN,rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclna/rcm-2_sclna/2024/217/RCM2_OK3191813_PK3193694_1_SCLNA_20240804_114105_VV_VH_GRD/rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-xxxxx.nc,26.15189552307129,275.7113952636719,25.490448664458164,275.5379381468456,-0.6614468586131252,-0.17345711682628462,75.90316988695169,0.1275297223297158,"2024-08-04T11:41:03,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al042024/rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-xxxxx_aeqd.nc,rcm2-sclna-owi-cm-20240804t114103-20240804t114218-00003-xxxxx.nc
wp022019,IRWIN,s1b-ew-owi-cm-20190226t083509-20190226t083717-000003-01C412_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/057/S1B_EW_GRDM_1SDV_20190226T083509_20190226T083717_015115_01C412_25F4XEF67/s1b-ew-owi-cm-20190226t083509-20190226t083717-000003-01C412.nc,15.298266410827637,139.9879150390625,15.298266410827637,139.9879150390625,0.0,0.0,0.0,0.0,"2019-02-26T08:35:09,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1b-ew-owi-cm-20190226t083509-20190226t083717-000003-01C412_aeqd.nc,s1b-ew-owi-cm-20190226t083509-20190226t083717-000003-01C412.nc
wp022019,IRWIN,s1b-ew-owi-cm-20190224t085010-20190224t085218-000003-01C31C_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/055/S1B_EW_GRDM_1SDV_20190224T085010_20190224T085218_015086_01C31C_4481X5435/s1b-ew-owi-cm-20190224t085010-20190224t085218-000003-01C31C.nc,12.971702575683594,141.41036987304688,12.857082790109638,140.760358745964,-0.11461978557395547,-0.6500111270828768,73.26438609900403,0.12309613458540512,"2019-02-24T08:50:10,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1b-ew-owi-cm-20190224t085010-20190224t085218-000003-01C31C_aeqd.nc,s1b-ew-owi-cm-20190224t085010-20190224t085218-000003-01C31C.nc
wp022019,IRWIN,s1a-ew-owi-cm-20190222t081638-20190222t081928-000003-02E72E_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/053/S1A_EW_GRDM_1SDV_20190222T081638_20190222T081928_026040_02E72E_0FCFX4CACX56CA/s1a-ew-owi-cm-20190222t081638-20190222t081928-000003-02E72E.nc,9.46214485168457,145.66177368164062,10.103579687661083,146.8456058349827,0.6414348359765132,1.183832153342081,149.4546974820608,0.2511083015260925,"2019-02-22T08:16:38,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1a-ew-owi-cm-20190222t081638-20190222t081928-000003-02E72E_aeqd.nc,s1a-ew-owi-cm-20190222t081638-20190222t081928-000003-02E72E.nc
wp022019,IRWIN,s1a-ew-owi-cm-20190224t201621-20190224t201825-000003-02E879_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/055/S1A_EW_GRDM_1SDV_20190224T201621_20190224T201825_026076_02E879_853DXA1B9/s1a-ew-owi-cm-20190224t201621-20190224t201825-000003-02E879.nc,13.197175979614258,140.5734100341797,13.197175979614258,140.5734100341797,0.0,0.0,0.0,0.0,"2019-02-24T20:16:21,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1a-ew-owi-cm-20190224t201621-20190224t201825-000003-02E879_aeqd.nc,s1a-ew-owi-cm-20190224t201621-20190224t201825-000003-02E879.nc
wp022019,IRWIN,s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/EW/S1B_EW_GRDM_1S/2019/054/S1B_EW_GRDM_1SDV_20190223T202348_20190223T202552_015078_01C2E0_5E04X9A85/s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0.nc,12.493388175964355,142.2698211669922,12.452782310930317,142.22120194269468,-0.0406058650340384,-0.048619224297510755,7.031361781444774,0.011813836193178258,"2019-02-23T20:23:48,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0_aeqd.nc,s1b-ew-owi-cm-20190223t202348-20190223t202552-000003-01C2E0.nc
wp022019,IRWIN,s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/058/S1A_EW_GRDM_1SDV_20190227T204007_20190227T204132_026120_02EA0C_AF42XB54D/s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C.nc,16.882299423217773,137.29537963867188,17.642335256760784,137.47569982524783,0.7600358335430109,0.18032018657595472,86.70583932733953,0.14567997134045177,"2019-02-27T20:40:07,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C_aeqd.nc,s1a-ew-owi-cm-20190227t204007-20190227t204132-000003-02EA0C.nc
wp022019,IRWIN,s1a-ew-owi-cm-20190221t195241-20190221t195445-000003-02E6EA_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2019/052/S1A_EW_GRDM_1SDV_20190221T195241_20190221T195445_026032_02E6EA_C215XD5AF/s1a-ew-owi-cm-20190221t195241-20190221t195445-000003-02E6EA.nc,7.88356351852417,147.7261962890625,7.88356351852417,147.7261962890625,0.0,0.0,0.0,0.0,"2019-02-21T19:52:41,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/wp022019/s1a-ew-owi-cm-20190221t195241-20190221t195445-000003-02E6EA_aeqd.nc,s1a-ew-owi-cm-20190221t195241-20190221t195445-000003-02E6EA.nc
ep052022,IRWIN,s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/EW/S1A_EW_GRDM_1S/2022/195/S1A_EW_GRDM_1SDV_20220714T151857_20220714T152046_044098_05438A_474AX9264/s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A.nc,16.7309513092041,219.0604248046875,16.6305397550897,219.07863145662412,-0.10041155411440172,0.018206651936623075,11.327419406692552,0.01903191465915404,"2022-07-14T15:18:57,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/ep052022/s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A_aeqd.nc,s1a-ew-owi-cm-20220714t151857-20220714t152046-000003-05438A.nc
al142022,IRWIN,s1a-iw-owi-cm-20221014t002357-20221014t002537-000003-056EC6_ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2022/287/S1A_IW_GRDH_1SDV_20221014T002357_20221014T002537_045431_056EC6_06EEX971BXBB5CXFA5E/s1a-iw-owi-cm-20221014t002357-20221014t002537-000003-056EC6.nc,20.86521339416504,267.0398864746094,20.81189267744538,266.861870106242,-0.053320716719660766,-0.17801636836736634,20.627171017396297,0.03465701625128474,"2022-10-14T00:23:57,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al142022/s1a-iw-owi-cm-20221014t002357-20221014t002537-000003-056EC6_aeqd.nc,s1a-iw-owi-cm-20221014t002357-20221014t002537-000003-056EC6.nc
al112024,IRWIN,rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/271/RCM3_OK3285687_PK3288465_1_SCLNA_20240927_210001_VV_VH_GRD/rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-xxxxx.nc,18.47822380065918,316.1476135253906,18.330368432226038,315.77984191961696,-0.14785536843314162,-0.36777160577366885,43.99818834331947,0.07392414244083706,"2024-09-27T20:59:59,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al112024/rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20240927t205959-20240927t210114-00003-xxxxx.nc
al112024,IRWIN,rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclna/rcm-3_sclna/2024/272/RCM3_OK3287480_PK3289911_1_SCLNA_20240928_210833_VV_VH_GRD/rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-xxxxx.nc,20.41828727722168,313.2221984863281,20.235498510180072,312.9265267127663,-0.1827887670416075,-0.2956717735618213,38.58484075276891,0.06482883435126244,"2024-09-28T21:08:31,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al112024/rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-xxxxx_aeqd.nc,rcm3-sclna-owi-cm-20240928t210831-20240928t210947-00003-xxxxx.nc
al112024,IRWIN,rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/273/RCM3_OK3289152_PK3290527_1_SCLND_20240929_090206_VV_VH_GRD/rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-xxxxx.nc,21.3593978881836,311.870849609375,21.24770462525749,311.8929567407432,-0.11169326292611004,0.02210713136821596,12.638465186569329,0.021234685696493463,"2024-09-29T09:02:07,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/al112024/rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20240929t090207-20240929t090323-00003-xxxxx.nc
ep082024,IRWIN,rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/239/RCM3_OK3226555_PK3228560_1_SCLND_20240826_140850_VV_VH_GRD/rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-xxxxx.nc,16.298175811767578,235.1529998779297,16.282558311333503,235.40355335220326,-0.015617500434075282,0.25055347427357333,27.86541085947067,0.04681844137477378,"2024-08-26T14:08:48,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/ep082024/rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20240826t140848-20240826t141004-00003-xxxxx.nc
ep082024,IRWIN,rcm2-sclnc-owi-cm-20240829t030955-20240829t031111-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnc/rcm-2_sclnc/2024/242/RCM2_OK3230236_PK3232755_1_SCLNC_20240829_030957_VV_VH_GRD/rcm2-sclnc-owi-cm-20240829t030955-20240829t031111-00003-xxxxx.nc,16.925291061401367,225.8504333496093,16.568063352075516,225.7049622182351,-0.35722770932585135,-0.14547113137419387,42.81399450655922,0.07193450338608452,"2024-08-29T03:09:55,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/ep082024/rcm2-sclnc-owi-cm-20240829t030955-20240829t031111-00003-xxxxx_aeqd.nc,rcm2-sclnc-owi-cm-20240829t030955-20240829t031111-00003-xxxxx.nc
ep082024,IRWIN,rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnd/rcm-2_sclnd/2024/241/RCM2_OK3228912_PK3230803_1_SCLND_20240828_030133_VV_VH_GRD/rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-xxxxx.nc,17.606924057006836,229.2318115234375,18.612182628133574,228.99506807524125,1.0052585711267383,-0.23674344819625048,114.63630827506002,0.19260772092912698,"2024-08-28T03:01:31,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/ep082024/rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-xxxxx_aeqd.nc,rcm2-sclnd-owi-cm-20240828t030131-20240828t030246-00003-xxxxx.nc
ep082024,IRWIN,rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-______ll_gd_GEO-IRWIN.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sclnd/rcm-3_sclnd/2024/240/RCM3_OK3228177_PK3230153_1_SCLND_20240827_141647_VV_VH_GRD/rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-xxxxx.nc,17.44536018371582,231.36148071289065,17.463245616298842,231.27275974314387,0.017885432583021554,-0.08872096974678811,10.046143393957536,0.016879161692773488,"2024-08-27T14:16:46,000",/scale/user/mtannaou/alternance/donnees_sar_aeqd_v1/ep082024/rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-xxxxx_aeqd.nc,rcm3-sclnd-owi-cm-20240827t141646-20240827t141801-00003-xxxxx.nc
